Zona;Subzona;Canton;Presunta_Subinfraccion;Fecha de Detencion;Flagrante/Boleta;Sexo;Edad;Nacionalidad
ZONA 9;DMQ;QUITO;VARIOS;18-11-16;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;19-11-16;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;18-11-16;BOLETA;HOMBRE;37;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;19-11-16;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 2;PICHINCHA;MEJIA;VARIOS;18-11-16;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;19-11-16;BOLETA;MUJER;37;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;VARIOS;18-11-16;BOLETA;HOMBRE;34;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;17-11-16;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;17-11-16;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;19-11-16;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;HERIDAS/LESIONES;18-11-16;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18-11-16;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18-11-16;BOLETA;HOMBRE;33;ECUADOR
ZONA 6;CAÑAR;LA TRONCAL;VARIOS;18-11-16;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 2;PICHINCHA;MEJIA;VARIOS;17-11-16;BOLETA;HOMBRE;32;ECUADOR
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;VARIOS;17-11-16;BOLETA;HOMBRE;27;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;19-11-16;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;19-11-16;BOLETA;HOMBRE;30;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;REBELION Y ATENTADO;18-11-16;FLAGRANTE;MUJER;25;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;ASOCIACION ILICITA;19-11-16;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;19-11-16;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;REBELION Y ATENTADO;18-11-16;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;19-11-16;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;19-11-16;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;18-11-16;FLAGRANTE;MUJER;22;ECUADOR
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;18-11-16;BOLETA;HOMBRE;27;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;18-11-16;FLAGRANTE;MUJER;25;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;18-11-16;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;19-11-16;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;17-11-16;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;19-11-16;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;19-11-16;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 7;LOJA;LOJA;ASOCIACION ILICITA;17-11-16;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 7;ZAMORA CHINCHIPE;PAQUISHA;VARIOS;19-11-16;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 7;ZAMORA CHINCHIPE;ZAMORA;VARIOS;18-11-16;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 7;ZAMORA CHINCHIPE;ZAMORA;VARIOS;18-11-16;BOLETA;HOMBRE;31;ECUADOR
ZONA 7;ZAMORA CHINCHIPE;YANTZAZA;VARIOS;18-11-16;BOLETA;HOMBRE;28;ECUADOR
ZONA 5;GALAPAGOS;SANTA CRUZ;HURTO;19-11-16;FLAGRANTE;HOMBRE;48;ECUADOR
ZONA 9;DMQ;QUITO;TENTATIVA DE ROBO;18-11-16;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 5;GALAPAGOS;ISABELA;VARIOS;18-11-16;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 5;GALAPAGOS;SANTA CRUZ;HURTO;17-11-16;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 5;GALAPAGOS;SANTA CRUZ;HURTO;17-11-16;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 1;SUCUMBIOS;LAGO AGRIO;VARIOS;18-11-16;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;VARIOS;17-11-16;BOLETA;HOMBRE;34;ECUADOR
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;ABUSO DE CONFIANZA;18-11-16;FLAGRANTE;MUJER;31;ECUADOR
ZONA 8;DMG;DURAN;ASOCIACION ILICITA;19-11-16;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 9;DMQ;QUITO;ASOCIACION ILICITA;17-11-16;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 7;EL ORO;HUAQUILLAS;VARIOS;17-11-16;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 1;SUCUMBIOS;SHUSHUFINDI;HERIDAS/LESIONES;17-11-16;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 2;NAPO;TENA;ASOCIACION ILICITA;17-11-16;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 2;PICHINCHA;PEDRO MONCAYO;VARIOS;17-11-16;BOLETA;HOMBRE;25;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;19-11-16;FLAGRANTE;MUJER;14;ECUADOR
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;ABUSO DE CONFIANZA;18-11-16;FLAGRANTE;MUJER;26;ECUADOR
ZONA 2;ORELLANA;LORETO;VARIOS;18-11-16;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;17-11-16;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;VARIOS;18-11-16;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;18-11-16;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;17-11-16;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HURTO;19-11-16;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 2;PICHINCHA;PEDRO VICENTE MALDONADO;VARIOS;19-11-16;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;18-11-16;BOLETA;HOMBRE;25;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HERIDAS/LESIONES;18-11-16;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;18-11-16;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HERIDAS/LESIONES;18-11-16;FLAGRANTE;MUJER;23;ECUADOR
ZONA 5;SANTA ELENA;SANTA ELENA;HERIDAS/LESIONES;19-11-16;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;18-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 9;DMQ;QUITO;HURTO;18-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 1;ESMERALDAS;ESMERALDAS;ASOCIACION ILICITA;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;17-11-16;BOLETA;HOMBRE;38;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO A PERSONAS;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 3;TUNGURAHUA;BAÑOS DE AGUA SANTA;VARIOS;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 4;MANABI;PORTOVIEJO;VARIOS;17-11-16;FLAGRANTE;MUJER;0;SIN DATO
ZONA 1;ESMERALDAS;ELOY ALFARO;VARIOS;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 1;ESMERALDAS;ATACAMES;ROBO DOMICILIO;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 9;DMQ;QUITO;VARIOS;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 1;ESMERALDAS;SAN LORENZO;ASOCIACION ILICITA;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 1;CARCHI;MONTUFAR;ASOCIACION ILICITA;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 1;CARCHI;MONTUFAR;ASOCIACION ILICITA;17-11-16;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 1;CARCHI;MONTUFAR;ASOCIACION ILICITA;17-11-16;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 8;DMG;DURAN;ASOCIACION ILICITA;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 3;CHIMBORAZO;GUANO;VARIOS;17-11-16;FLAGRANTE;HOMBRE;44;ECUADOR
ZONA 4;MANABI;24 DE MAYO;ASOCIACION ILICITA;17-11-16;FLAGRANTE;MUJER;0;SIN DATO
ZONA 6;MORONA SANTIAGO;SUCUA;VARIOS;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;17-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;18-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 6;CAÑAR;CAÑAR;HERIDAS/LESIONES;17-11-16;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;17-11-16;FLAGRANTE;MUJER;0;SIN DATO
ZONA 3;COTOPAXI;SAN MIGUEL DE SALCEDO;REBELION Y ATENTADO;18-11-16;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;18-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 4;MANABI;MONTECRISTI;VARIOS;18-11-16;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;18-11-16;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO DE BIENES, ACCESORIOS Y AUTOPARTES DE VEHICULOS;18-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 8;DMG;GUAYAQUIL;VARIOS;18-11-16;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;VARIOS;18-11-16;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;VARIOS;18-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 1;CARCHI;TULCAN;REBELION Y ATENTADO;18-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;18-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;18-11-16;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18-11-16;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO A PERSONAS;18-11-16;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;18-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;18-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;18-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 4;MANABI;EL CARMEN;VARIOS;18-11-16;FLAGRANTE;HOMBRE;73;ECUADOR
ZONA 4;MANABI;EL CARMEN;VIOLACION;18-11-16;FLAGRANTE;HOMBRE;73;ECUADOR
ZONA 1;ESMERALDAS;SAN LORENZO;ASOCIACION ILICITA;18-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 1;IMBABURA;IBARRA;VARIOS;18-11-16;BOLETA;HOMBRE;21;ECUADOR
ZONA 7;LOJA;LOJA;VARIOS;18-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 7;EL ORO;HUAQUILLAS;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;18-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 1;ESMERALDAS;SAN LORENZO;VARIOS;18-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 5;LOS RIOS;QUEVEDO;HERIDAS/LESIONES;18-11-16;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;19-11-16;FLAGRANTE;MUJER;0;SIN DATO
ZONA 8;DMG;GUAYAQUIL;VARIOS;19-11-16;FLAGRANTE;MUJER;0;SIN DATO
ZONA 7;LOJA;LOJA;HERIDAS/LESIONES;19-11-16;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;19-11-16;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 1;ESMERALDAS;ATACAMES;ROBO A UNIDADES ECONOMICAS;19-11-16;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 7;EL ORO;SANTA ROSA;DELITO AMBIENTAL;19-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 1;ESMERALDAS;ESMERALDAS;HERIDAS/LESIONES;19-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 7;EL ORO;PASAJE;ROBO A PERSONAS;19-11-16;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;19-11-16;FLAGRANTE;MUJER;0;SIN DATO
ZONA 2;PICHINCHA;CAYAMBE;VARIOS;19-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 1;ESMERALDAS;QUININDE;HERIDAS/LESIONES;19-11-16;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;19-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HURTO;19-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 1;ESMERALDAS;ESMERALDAS;RECEPTACION;19-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 6;MORONA SANTIAGO;PABLO SEXTO;VARIOS;19-11-16;BOLETA;HOMBRE;0;SIN DATO
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;INVASIONES/ALLANAMIENTO;19-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 5;SANTA ELENA;LA LIBERTAD;HURTO;19-11-16;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;VARIOS;19-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 5;LOS RIOS;VENTANAS;VARIOS;19-11-16;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 1;CARCHI;TULCAN;REBELION Y ATENTADO;19-11-16;FLAGRANTE;MUJER;0;SIN DATO
ZONA 8;DMG;GUAYAQUIL;VARIOS;19-11-16;FLAGRANTE;MUJER;0;SIN DATO
ZONA 6;AZUAY;PAUTE;VARIOS;19-11-16;FLAGRANTE;HOMBRE;0;SIN DATO
ZONA 5;LOS RIOS;VENTANAS;VARIOS;19-11-16;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VIOLACION;19-11-16;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 7;EL ORO;HUAQUILLAS;REBELION Y ATENTADO;19-11-16;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 1;IMBABURA;IBARRA;HERIDAS/LESIONES;19-11-16;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 6;CAÑAR;DELEG;HERIDAS/LESIONES;20-11-16;FLAGRANTE;HOMBRE;64;ECUADOR
ZONA 6;AZUAY;GUALACEO;VARIOS;20-11-16;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 6;AZUAY;GUALACEO;VARIOS;20-11-16;BOLETA;HOMBRE;37;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 6;AZUAY;CUENCA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 6;AZUAY;CUENCA;HERIDAS/LESIONES;20-11-16;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 1;CARCHI;SAN PEDRO DE HUACA;HERIDAS/LESIONES;20-11-16;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 1;IMBABURA;IBARRA;VIOLACION;20-11-16;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;20-11-16;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;HERIDAS/LESIONES;20-11-16;FLAGRANTE;HOMBRE;54;ESTADOS UNIDOS
ZONA 9;DMQ;QUITO;VARIOS;20-11-16;BOLETA;HOMBRE;60;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;20-11-16;BOLETA;HOMBRE;37;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;20-11-16;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 3;COTOPAXI;SAN MIGUEL DE SALCEDO;VARIOS;20-11-16;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;20-11-16;BOLETA;HOMBRE;33;ECUADOR
ZONA 3;COTOPAXI;PANGUA;HERIDAS/LESIONES;20-11-16;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 3;COTOPAXI;LA MANA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;HERIDAS/LESIONES;20-11-16;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;20-11-16;FLAGRANTE;HOMBRE;52;ECUADOR
ZONA 3;PASTAZA;PASTAZA;VARIOS;20-11-16;FLAGRANTE;MUJER;41;ECUADOR
ZONA 3;CHIMBORAZO;COLTA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;20-11-16;BOLETA;HOMBRE;27;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;HERIDAS/LESIONES;20-11-16;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 7;EL ORO;PIÑAS;VARIOS;20-11-16;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 7;EL ORO;HUAQUILLAS;VARIOS;20-11-16;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 7;EL ORO;MACHALA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 7;EL ORO;PIÑAS;REBELION Y ATENTADO;20-11-16;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 7;EL ORO;PIÑAS;VARIOS;20-11-16;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 2;ORELLANA;PUERTO FRANCISCO DE ORELLANA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 7;EL ORO;SANTA ROSA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 7;EL ORO;SANTA ROSA;ROBO A PERSONAS;20-11-16;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 7;EL ORO;PASAJE;VARIOS;20-11-16;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 7;EL ORO;HUAQUILLAS;HERIDAS/LESIONES;20-11-16;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 7;EL ORO;SANTA ROSA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 7;EL ORO;PASAJE;DELITO AMBIENTAL;20-11-16;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 7;EL ORO;ZARUMA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 7;EL ORO;SANTA ROSA;REBELION Y ATENTADO;20-11-16;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;ASOCIACION ILICITA;20-11-16;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 7;EL ORO;SANTA ROSA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 7;EL ORO;SANTA ROSA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 7;EL ORO;HUAQUILLAS;VARIOS;20-11-16;BOLETA;HOMBRE;19;ECUADOR
ZONA 7;EL ORO;PASAJE;VARIOS;20-11-16;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 7;EL ORO;PASAJE;RECEPTACION;20-11-16;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;20-11-16;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 2;PICHINCHA;PUERTO QUITO;VARIOS;20-11-16;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;20-11-16;BOLETA;HOMBRE;50;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;20-11-16;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;20-11-16;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;20-11-16;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;INTIMIDACION/AMENAZA;20-11-16;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 1;ESMERALDAS;SAN LORENZO;VARIOS;20-11-16;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 1;ESMERALDAS;SAN LORENZO;VARIOS;20-11-16;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;20-11-16;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;20-11-16;BOLETA;HOMBRE;24;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;VARIOS;20-11-16;BOLETA;HOMBRE;20;ECUADOR
ZONA 3;PASTAZA;PASTAZA;HERIDAS/LESIONES;20-11-16;FLAGRANTE;HOMBRE;69;ECUADOR
ZONA 5;GUAYAS;BALZAR;VARIOS;20-11-16;FLAGRANTE;HOMBRE;59;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;VIOLACION;20-11-16;FLAGRANTE;HOMBRE;52;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;20-11-16;FLAGRANTE;HOMBRE;51;ECUADOR
ZONA 5;GUAYAS;PLAYAS;VARIOS;20-11-16;BOLETA;HOMBRE;47;ECUADOR
ZONA 6;CAÑAR;LA TRONCAL;VARIOS;20-11-16;BOLETA;HOMBRE;31;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;VARIOS;20-11-16;FLAGRANTE;HOMBRE;42;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;20-11-16;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;20-11-16;FLAGRANTE;HOMBRE;45;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;20-11-16;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;ASOCIACION ILICITA;20-11-16;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 5;GUAYAS;DAULE;VARIOS;20-11-16;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;VARIOS;20-11-16;FLAGRANTE;HOMBRE;42;ECUADOR
ZONA 3;COTOPAXI;PANGUA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;41;ECUADOR
ZONA 5;GUAYAS;DAULE;VARIOS;20-11-16;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ASOCIACION ILICITA;20-11-16;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 4;MANABI;MANTA;VARIOS;20-11-16;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 5;GUAYAS;BALZAR;VARIOS;20-11-16;FLAGRANTE;MUJER;33;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;20-11-16;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 5;GUAYAS;EL TRIUNFO;VARIOS;20-11-16;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 7;EL ORO;EL GUABO;VARIOS;20-11-16;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 8;DMG;DURAN;HERIDAS/LESIONES;20-11-16;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;VARIOS;20-11-16;FLAGRANTE;HOMBRE;34;ECUADOR
